"city","female","black","email","listing_timestamp","sent_timestamp","response_timestamp","sending_name"
"phoenix",0,0,NA,NA,NA,NA,"Luke Mitchell"
"phoenix",1,1,NA,NA,NA,NA,"Ebony Williams"
"phoenix",0,0,NA,NA,NA,NA,"Brian Bailey"
"phoenix",0,0,NA,NA,NA,NA,"Brian Bailey"
"phoenix",0,1,NA,NA,NA,NA,"Jayvon Carter"
"phoenix",1,1,NA,NA,NA,NA,"Tionna Wilson"
"phoenix",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"phoenix",1,1,NA,NA,NA,NA,"Tyra Booker"
"phoenix",1,0,NA,NA,NA,NA,"Kristen Hall"
"phoenix",1,1,NA,NA,NA,NA,"Tyra Booker"
"phoenix",0,1,NA,NA,NA,NA,"Terell Robinson"
"phoenix",1,1,NA,NA,NA,NA,"Tionna Wilson"
"phoenix",0,0,NA,NA,NA,NA,"Brian Bailey"
"phoenix",1,1,NA,NA,NA,NA,"Shanice Thomas"
"phoenix",0,1,NA,NA,NA,NA,"Jayvon Carter"
"phoenix",0,1,NA,NA,NA,NA,"Jayvon Carter"
"phoenix",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"phoenix",1,0,NA,NA,NA,NA,"Hilary Roberts"
"phoenix",1,0,NA,NA,NA,NA,"Amy Morgan"
"phoenix",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"phoenix",0,0,NA,NA,NA,NA,"Steven Smith"
"phoenix",0,0,NA,NA,NA,NA,"Luke Mitchell"
"phoenix",0,0,NA,NA,NA,NA,"Brad Anderson"
"phoenix",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"phoenix",1,1,NA,NA,NA,NA,"Ebony Williams"
"phoenix",1,1,NA,NA,NA,NA,"Tionna Wilson"
"phoenix",0,0,NA,NA,NA,NA,"Luke Mitchell"
"phoenix",0,0,NA,NA,NA,NA,"Brian Bailey"
"phoenix",1,0,NA,NA,NA,NA,"Kristen Hall"
"phoenix",1,1,NA,NA,NA,NA,"Ebony Williams"
"phoenix",0,1,NA,NA,NA,NA,"Jayvon Carter"
"phoenix",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"phoenix",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"phoenix",0,0,NA,NA,NA,NA,"Luke Mitchell"
"phoenix",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"phoenix",1,1,NA,NA,NA,NA,"Shanice Thomas"
"phoenix",1,0,NA,NA,NA,NA,"Kristen Hall"
"phoenix",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"phoenix",0,0,NA,NA,NA,NA,"Steven Smith"
"phoenix",1,1,NA,NA,NA,NA,"Tyra Booker"
"phoenix",0,1,NA,NA,NA,NA,"Jayvon Carter"
"phoenix",1,1,NA,NA,NA,NA,"Tyra Booker"
"phoenix",0,0,NA,NA,NA,NA,"Luke Mitchell"
"phoenix",0,0,NA,NA,NA,NA,"Brian Bailey"
"phoenix",0,1,NA,NA,NA,NA,"Terell Robinson"
"phoenix",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"phoenix",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"phoenix",0,0,NA,NA,NA,NA,"Luke Mitchell"
"phoenix",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"phoenix",1,0,NA,NA,NA,NA,"Amy Morgan"
"phoenix",0,0,NA,NA,NA,NA,"Steven Smith"
"phoenix",1,0,NA,NA,NA,NA,"Hilary Roberts"
"phoenix",0,0,NA,NA,NA,NA,"Brian Bailey"
"phoenix",0,0,NA,NA,NA,NA,"Brian Bailey"
"phoenix",0,0,NA,NA,NA,NA,"Brad Anderson"
"phoenix",0,0,NA,NA,NA,NA,"Brian Bailey"
"phoenix",0,1,NA,NA,NA,NA,"Terell Robinson"
"phoenix",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"phoenix",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"phoenix",0,0,NA,NA,NA,NA,"Brian Bailey"
"phoenix",0,1,NA,NA,NA,NA,"Terell Robinson"
"phoenix",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"phoenix",1,1,NA,NA,NA,NA,"Tyra Booker"
"phoenix",1,0,NA,NA,NA,NA,"Kristen Hall"
"phoenix",0,0,NA,NA,NA,NA,"Brad Anderson"
"phoenix",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"phoenix",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"phoenix",1,0,NA,NA,NA,NA,"Kristen Hall"
"phoenix",1,1,NA,NA,NA,NA,"Shanice Thomas"
"phoenix",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"phoenix",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"phoenix",0,0,NA,NA,NA,NA,"Brian Bailey"
"phoenix",0,0,NA,NA,NA,NA,"Luke Mitchell"
"phoenix",0,0,NA,NA,NA,NA,"Luke Mitchell"
"phoenix",1,1,NA,NA,NA,NA,"Tyra Booker"
"phoenix",0,0,NA,NA,NA,NA,"Brian Bailey"
"phoenix",1,0,NA,NA,NA,NA,"Amy Morgan"
"phoenix",0,0,NA,NA,NA,NA,"Luke Mitchell"
"phoenix",1,1,NA,NA,NA,NA,"Ebony Williams"
"phoenix",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"phoenix",1,0,NA,NA,NA,NA,"Hilary Roberts"
"phoenix",1,1,NA,NA,NA,NA,"Ebony Williams"
"phoenix",0,0,NA,NA,NA,NA,"Steven Smith"
"phoenix",1,1,NA,NA,NA,NA,"Tyra Booker"
"phoenix",0,0,NA,NA,NA,NA,"Luke Mitchell"
"phoenix",0,1,NA,NA,NA,NA,"Terell Robinson"
"phoenix",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"phoenix",1,1,NA,NA,NA,NA,"Ebony Williams"
"phoenix",1,0,NA,NA,NA,NA,"Kristen Hall"
"phoenix",1,0,NA,NA,NA,NA,"Kristen Hall"
"phoenix",1,0,NA,NA,NA,NA,"Kristen Hall"
"phoenix",0,0,NA,NA,NA,NA,"Brad Anderson"
"phoenix",1,1,NA,NA,NA,NA,"Tyra Booker"
"phoenix",1,1,NA,NA,NA,NA,"Ebony Williams"
"phoenix",0,0,NA,NA,NA,NA,"Luke Mitchell"
"phoenix",0,1,NA,NA,NA,NA,"Jayvon Carter"
"phoenix",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"phoenix",1,1,NA,NA,NA,NA,"Ebony Williams"
"phoenix",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"phoenix",0,0,NA,NA,NA,NA,"Luke Mitchell"
"phoenix",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"phoenix",0,0,NA,NA,NA,NA,"Luke Mitchell"
"phoenix",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"phoenix",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"phoenix",0,0,NA,NA,NA,NA,"Brian Bailey"
"phoenix",0,0,NA,NA,NA,NA,"Brian Bailey"
"phoenix",1,1,NA,NA,NA,NA,"Ebony Williams"
"phoenix",1,0,NA,NA,NA,NA,"Kristen Hall"
"phoenix",1,0,NA,NA,NA,NA,"Hilary Roberts"
"phoenix",1,1,NA,NA,NA,NA,"Tyra Booker"
"phoenix",0,0,NA,NA,NA,NA,"Luke Mitchell"
"phoenix",0,0,NA,NA,NA,NA,"Brad Anderson"
"phoenix",1,0,NA,NA,NA,NA,"Amy Morgan"
"phoenix",1,1,NA,NA,NA,NA,"Ebony Williams"
"phoenix",1,0,NA,NA,NA,NA,"Hilary Roberts"
"phoenix",0,1,NA,NA,NA,NA,"Jayvon Carter"
"phoenix",0,0,NA,NA,NA,NA,"Luke Mitchell"
"phoenix",1,1,NA,NA,NA,NA,"Shanice Thomas"
"phoenix",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"phoenix",1,1,NA,NA,NA,NA,"Shanice Thomas"
"phoenix",0,0,NA,NA,NA,NA,"Brad Anderson"
"phoenix",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"phoenix",0,0,NA,NA,NA,NA,"Steven Smith"
"phoenix",0,0,NA,NA,NA,NA,"Steven Smith"
"phoenix",0,1,NA,NA,NA,NA,"Jayvon Carter"
"phoenix",1,1,NA,NA,NA,NA,"Tyra Booker"
"phoenix",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"phoenix",1,0,NA,NA,NA,NA,"Amy Morgan"
"phoenix",1,1,NA,NA,NA,NA,"Ebony Williams"
"phoenix",1,1,NA,NA,NA,NA,"Tionna Wilson"
"phoenix",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"phoenix",1,1,NA,NA,NA,NA,"Tionna Wilson"
"phoenix",1,0,NA,NA,NA,NA,"Hilary Roberts"
"phoenix",0,0,NA,NA,NA,NA,"Steven Smith"
"phoenix",0,1,NA,NA,NA,NA,"Terell Robinson"
"phoenix",0,1,NA,NA,NA,NA,"Terell Robinson"
"phoenix",1,1,NA,NA,NA,NA,"Tionna Wilson"
"phoenix",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"phoenix",0,0,NA,NA,NA,NA,"Steven Smith"
"phoenix",1,1,NA,NA,NA,NA,"Ebony Williams"
"phoenix",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"phoenix",0,0,NA,NA,NA,NA,"Luke Mitchell"
"phoenix",0,0,NA,NA,NA,NA,"Luke Mitchell"
"phoenix",1,1,NA,NA,NA,NA,"Ebony Williams"
"phoenix",1,1,NA,NA,NA,NA,"Ebony Williams"
"phoenix",0,1,NA,NA,NA,NA,"Jayvon Carter"
"phoenix",0,0,NA,NA,NA,NA,"Brian Bailey"
"phoenix",0,1,NA,NA,NA,NA,"Jayvon Carter"
"phoenix",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"phoenix",0,0,NA,NA,NA,NA,"Brian Bailey"
"phoenix",1,1,NA,NA,NA,NA,"Tionna Wilson"
"phoenix",1,0,NA,NA,NA,NA,"Kristen Hall"
"phoenix",1,1,NA,NA,NA,NA,"Ebony Williams"
"phoenix",1,0,NA,NA,NA,NA,"Amy Morgan"
"phoenix",0,0,NA,NA,NA,NA,"Brad Anderson"
"phoenix",1,0,NA,NA,NA,NA,"Amy Morgan"
"phoenix",1,1,NA,NA,NA,NA,"Tionna Wilson"
"phoenix",1,1,NA,NA,NA,NA,"Tyra Booker"
"phoenix",0,0,NA,NA,NA,NA,"Luke Mitchell"
"phoenix",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"phoenix",1,0,NA,NA,NA,NA,"Hilary Roberts"
"phoenix",0,0,NA,NA,NA,NA,"Brad Anderson"
"phoenix",1,1,NA,NA,NA,NA,"Tionna Wilson"
"phoenix",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"phoenix",0,0,NA,NA,NA,NA,"Luke Mitchell"
"phoenix",0,0,NA,NA,NA,NA,"Steven Smith"
"phoenix",0,0,NA,NA,NA,NA,"Brad Anderson"
"phoenix",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"phoenix",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"phoenix",0,1,NA,NA,NA,NA,"Terell Robinson"
"phoenix",1,0,NA,NA,NA,NA,"Kristen Hall"
"phoenix",1,1,NA,NA,NA,NA,"Tyra Booker"
"phoenix",1,0,NA,NA,NA,NA,"Kristen Hall"
"phoenix",1,0,NA,NA,NA,NA,"Hilary Roberts"
"phoenix",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"phoenix",0,0,NA,NA,NA,NA,"Brad Anderson"
"phoenix",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"phoenix",0,1,NA,NA,NA,NA,"Terell Robinson"
"phoenix",1,1,NA,NA,NA,NA,"Ebony Williams"
"phoenix",0,0,NA,NA,NA,NA,"Brian Bailey"
"phoenix",1,1,NA,NA,NA,NA,"Tionna Wilson"
"phoenix",0,0,NA,NA,NA,NA,"Brian Bailey"
"phoenix",0,0,NA,NA,NA,NA,"Luke Mitchell"
"phoenix",0,0,NA,NA,NA,NA,"Steven Smith"
"phoenix",0,0,NA,NA,NA,NA,"Steven Smith"
"phoenix",0,0,NA,NA,NA,NA,"Brian Bailey"
"phoenix",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"phoenix",1,1,NA,NA,NA,NA,"Tyra Booker"
"phoenix",0,0,NA,NA,NA,NA,"Brian Bailey"
"phoenix",0,1,NA,NA,NA,NA,"Jayvon Carter"
"phoenix",0,0,NA,NA,NA,NA,"Brad Anderson"
"phoenix",0,0,NA,NA,NA,NA,"Steven Smith"
"phoenix",0,0,NA,NA,NA,NA,"Brad Anderson"
"phoenix",1,0,NA,NA,NA,NA,"Amy Morgan"
"phoenix",1,1,NA,NA,NA,NA,"Tyra Booker"
"phoenix",1,0,NA,NA,NA,NA,"Kristen Hall"
"phoenix",1,0,NA,NA,NA,NA,"Hilary Roberts"
"phoenix",1,0,NA,NA,NA,NA,"Hilary Roberts"
"phoenix",1,0,NA,NA,NA,NA,"Hilary Roberts"
"phoenix",0,1,NA,NA,NA,NA,"Jayvon Carter"
"phoenix",1,0,NA,NA,NA,NA,"Kristen Hall"
"phoenix",1,1,NA,NA,NA,NA,"Tionna Wilson"
"phoenix",0,1,NA,NA,NA,NA,"Jayvon Carter"
"phoenix",1,1,NA,NA,NA,NA,"Tionna Wilson"
"phoenix",1,1,NA,NA,NA,NA,"Shanice Thomas"
"phoenix",0,1,NA,NA,NA,NA,"Jayvon Carter"
"phoenix",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"phoenix",1,0,NA,NA,NA,NA,"Hilary Roberts"
"phoenix",1,1,NA,NA,NA,NA,"Ebony Williams"
"phoenix",1,1,NA,NA,NA,NA,"Tyra Booker"
"phoenix",0,1,NA,NA,NA,NA,"Jayvon Carter"
"phoenix",0,1,NA,NA,NA,NA,"Jayvon Carter"
"phoenix",0,0,NA,NA,NA,NA,"Brian Bailey"
"phoenix",0,0,NA,NA,NA,NA,"Steven Smith"
"phoenix",1,1,NA,NA,NA,NA,"Tionna Wilson"
"phoenix",1,1,NA,NA,NA,NA,"Ebony Williams"
"phoenix",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"phoenix",1,1,NA,NA,NA,NA,"Ebony Williams"
"phoenix",1,1,NA,NA,NA,NA,"Tyra Booker"
"phoenix",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"phoenix",0,0,NA,NA,NA,NA,"Brian Bailey"
"phoenix",0,0,NA,NA,NA,NA,"Luke Mitchell"
"phoenix",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"phoenix",0,0,NA,NA,NA,NA,"Luke Mitchell"
"phoenix",0,0,NA,NA,NA,NA,"Steven Smith"
"phoenix",1,1,NA,NA,NA,NA,"Tyra Booker"
"phoenix",0,1,NA,NA,NA,NA,"Terell Robinson"
"phoenix",0,0,NA,NA,NA,NA,"Luke Mitchell"
"phoenix",0,0,NA,NA,NA,NA,"Brad Anderson"
"phoenix",1,0,NA,NA,NA,NA,"Amy Morgan"
"phoenix",0,0,NA,NA,NA,NA,"Steven Smith"
"phoenix",0,0,NA,NA,NA,NA,"Brad Anderson"
"phoenix",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"phoenix",1,0,NA,NA,NA,NA,"Kristen Hall"
"phoenix",0,0,NA,NA,NA,NA,"Luke Mitchell"
"phoenix",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"phoenix",0,1,NA,NA,NA,NA,"Jayvon Carter"
"phoenix",0,0,NA,NA,NA,NA,"Steven Smith"
"phoenix",0,0,NA,NA,NA,NA,"Brian Bailey"
"phoenix",0,0,NA,NA,NA,NA,"Brian Bailey"
"phoenix",1,1,NA,NA,NA,NA,"Tionna Wilson"
"phoenix",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"phoenix",1,1,NA,NA,NA,NA,"Tionna Wilson"
"phoenix",1,0,NA,NA,NA,NA,"Hilary Roberts"
"phoenix",1,0,NA,NA,NA,NA,"Hilary Roberts"
"phoenix",1,1,NA,NA,NA,NA,"Tionna Wilson"
"phoenix",1,1,NA,NA,NA,NA,"Ebony Williams"
"phoenix",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"phoenix",1,1,NA,NA,NA,NA,"Shanice Thomas"
"phoenix",0,1,NA,NA,NA,NA,"Jayvon Carter"
"phoenix",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"phoenix",1,1,NA,NA,NA,NA,"Tionna Wilson"
"phoenix",1,1,NA,NA,NA,NA,"Tyra Booker"
"phoenix",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"phoenix",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"phoenix",0,0,NA,NA,NA,NA,"Steven Smith"
"phoenix",1,0,NA,NA,NA,NA,"Hilary Roberts"
"phoenix",1,1,NA,NA,NA,NA,"Tyra Booker"
"phoenix",1,1,NA,NA,NA,NA,"Tyra Booker"
"phoenix",1,1,NA,NA,NA,NA,"Tionna Wilson"
"phoenix",1,0,NA,NA,NA,NA,"Kristen Hall"
"phoenix",1,1,NA,NA,NA,NA,"Tionna Wilson"
"phoenix",0,0,NA,NA,NA,NA,"Brian Bailey"
"phoenix",1,0,NA,NA,NA,NA,"Amy Morgan"
"phoenix",1,1,NA,NA,NA,NA,"Ebony Williams"
"phoenix",0,0,NA,NA,NA,NA,"Brad Anderson"
"phoenix",1,0,NA,NA,NA,NA,"Kristen Hall"
"phoenix",1,1,NA,NA,NA,NA,"Tionna Wilson"
"phoenix",0,0,NA,NA,NA,NA,"Brian Bailey"
"phoenix",0,0,NA,NA,NA,NA,"Brad Anderson"
"phoenix",0,1,NA,NA,NA,NA,"Terell Robinson"
"phoenix",1,1,NA,NA,NA,NA,"Tyra Booker"
"phoenix",1,0,NA,NA,NA,NA,"Kristen Hall"
"phoenix",1,0,NA,NA,NA,NA,"Hilary Roberts"
"phoenix",0,0,NA,NA,NA,NA,"Brad Anderson"
"phoenix",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"phoenix",1,1,NA,NA,NA,NA,"Tyra Booker"
"phoenix",0,0,NA,NA,NA,NA,"Steven Smith"
"phoenix",0,0,NA,NA,NA,NA,"Steven Smith"
"phoenix",0,0,NA,NA,NA,NA,"Luke Mitchell"
"phoenix",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"phoenix",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"phoenix",0,0,NA,NA,NA,NA,"Steven Smith"
"phoenix",0,0,NA,NA,NA,NA,"Steven Smith"
"phoenix",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"phoenix",0,0,NA,NA,NA,NA,"Brad Anderson"
"phoenix",1,0,NA,NA,NA,NA,"Amy Morgan"
"phoenix",0,1,NA,NA,NA,NA,"Jayvon Carter"
"phoenix",1,1,NA,NA,NA,NA,"Tyra Booker"
"phoenix",1,0,NA,NA,NA,NA,"Hilary Roberts"
"phoenix",0,0,NA,NA,NA,NA,"Brian Bailey"
"phoenix",0,0,NA,NA,NA,NA,"Brian Bailey"
"phoenix",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"phoenix",1,1,NA,NA,NA,NA,"Tyra Booker"
"phoenix",1,0,NA,NA,NA,NA,"Hilary Roberts"
"phoenix",1,1,NA,NA,NA,NA,"Tyra Booker"
"phoenix",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"phoenix",0,0,NA,NA,NA,NA,"Steven Smith"
"phoenix",1,1,NA,NA,NA,NA,"Ebony Williams"
"phoenix",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"phoenix",0,0,NA,NA,NA,NA,"Luke Mitchell"
"phoenix",1,1,NA,NA,NA,NA,"Ebony Williams"
"phoenix",0,0,NA,NA,NA,NA,"Brian Bailey"
"phoenix",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"phoenix",1,1,NA,NA,NA,NA,"Shanice Thomas"
"phoenix",1,1,NA,NA,NA,NA,"Shanice Thomas"
"phoenix",1,0,NA,NA,NA,NA,"Amy Morgan"
"phoenix",1,0,NA,NA,NA,NA,"Amy Morgan"
"phoenix",0,0,NA,NA,NA,NA,"Brad Anderson"
"phoenix",1,1,NA,NA,NA,NA,"Tyra Booker"
"phoenix",0,0,NA,NA,NA,NA,"Brian Bailey"
"phoenix",1,1,NA,NA,NA,NA,"Tyra Booker"
"phoenix",0,0,NA,NA,NA,NA,"Brian Bailey"
"phoenix",0,0,NA,NA,NA,NA,"Brad Anderson"
"phoenix",0,1,NA,NA,NA,NA,"Terell Robinson"
"phoenix",0,1,NA,NA,NA,NA,"Jayvon Carter"
"phoenix",0,0,NA,NA,NA,NA,"Brad Anderson"
"phoenix",1,1,NA,NA,NA,NA,"Tionna Wilson"
"phoenix",1,0,NA,NA,NA,NA,"Kristen Hall"
"phoenix",1,1,NA,NA,NA,NA,"Tyra Booker"
"phoenix",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"phoenix",1,1,NA,NA,NA,NA,"Tionna Wilson"
"phoenix",1,1,NA,NA,NA,NA,"Tionna Wilson"
"phoenix",0,0,NA,NA,NA,NA,"Steven Smith"
"phoenix",1,0,NA,NA,NA,NA,"Amy Morgan"
"phoenix",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"phoenix",1,1,NA,NA,NA,NA,"Tyra Booker"
"phoenix",0,0,NA,NA,NA,NA,"Brad Anderson"
"phoenix",0,1,NA,NA,NA,NA,"Jayvon Carter"
"phoenix",1,0,NA,NA,NA,NA,"Amy Morgan"
"phoenix",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"phoenix",1,1,NA,NA,NA,NA,"Tyra Booker"
"phoenix",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sfbay",1,0,NA,NA,NA,NA,"Kristen Hall"
"sfbay",0,0,NA,NA,NA,NA,"Steven Smith"
"sfbay",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sfbay",1,0,NA,NA,NA,NA,"Amy Morgan"
"sfbay",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sfbay",1,0,NA,NA,NA,NA,"Amy Morgan"
"sfbay",0,0,NA,NA,NA,NA,"Brian Bailey"
"sfbay",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sfbay",1,1,NA,NA,NA,NA,"Ebony Williams"
"sfbay",0,0,NA,NA,NA,NA,"Brad Anderson"
"sfbay",1,0,NA,NA,NA,NA,"Amy Morgan"
"sfbay",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sfbay",0,1,NA,NA,NA,NA,"Terell Robinson"
"sfbay",0,0,NA,NA,NA,NA,"Brian Bailey"
"sfbay",1,1,NA,NA,NA,NA,"Ebony Williams"
"sfbay",0,1,NA,NA,NA,NA,"Jayvon Carter"
"sfbay",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sfbay",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sfbay",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sfbay",0,0,NA,NA,NA,NA,"Steven Smith"
"sfbay",0,0,NA,NA,NA,NA,"Brad Anderson"
"sfbay",0,0,NA,NA,NA,NA,"Steven Smith"
"sfbay",1,0,NA,NA,NA,NA,"Kristen Hall"
"sfbay",1,0,NA,NA,NA,NA,"Amy Morgan"
"sfbay",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sfbay",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sfbay",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sfbay",1,1,NA,NA,NA,NA,"Ebony Williams"
"sfbay",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sfbay",0,0,NA,NA,NA,NA,"Steven Smith"
"sfbay",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sfbay",0,0,NA,NA,NA,NA,"Brian Bailey"
"sfbay",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sfbay",0,1,NA,NA,NA,NA,"Terell Robinson"
"sfbay",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sfbay",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sfbay",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sfbay",0,0,NA,NA,NA,NA,"Steven Smith"
"sfbay",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sfbay",0,0,NA,NA,NA,NA,"Steven Smith"
"sfbay",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sfbay",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sfbay",0,0,NA,NA,NA,NA,"Brad Anderson"
"sfbay",1,0,NA,NA,NA,NA,"Amy Morgan"
"sfbay",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sfbay",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sfbay",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sfbay",1,0,NA,NA,NA,NA,"Kristen Hall"
"sfbay",0,1,NA,NA,NA,NA,"Terell Robinson"
"sfbay",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sfbay",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sfbay",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sfbay",1,0,NA,NA,NA,NA,"Kristen Hall"
"sfbay",1,1,NA,NA,NA,NA,"Ebony Williams"
"sfbay",0,1,NA,NA,NA,NA,"Jayvon Carter"
"sfbay",0,1,NA,NA,NA,NA,"Terell Robinson"
"sfbay",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sfbay",1,0,NA,NA,NA,NA,"Kristen Hall"
"sfbay",1,1,NA,NA,NA,NA,"Ebony Williams"
"sfbay",0,1,NA,NA,NA,NA,"Jayvon Carter"
"sfbay",0,1,NA,NA,NA,NA,"Terell Robinson"
"sfbay",0,0,NA,NA,NA,NA,"Brian Bailey"
"sfbay",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sfbay",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sfbay",0,0,NA,NA,NA,NA,"Luke Mitchell"
"sfbay",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sfbay",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sfbay",1,0,NA,NA,NA,NA,"Kristen Hall"
"sfbay",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sfbay",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sfbay",0,0,NA,NA,NA,NA,"Brian Bailey"
"sfbay",0,0,NA,NA,NA,NA,"Luke Mitchell"
"sfbay",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sfbay",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sfbay",0,0,NA,NA,NA,NA,"Brian Bailey"
"sfbay",1,1,NA,NA,NA,NA,"Ebony Williams"
"sfbay",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sfbay",0,0,NA,NA,NA,NA,"Brad Anderson"
"sfbay",0,0,NA,NA,NA,NA,"Brian Bailey"
"sfbay",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sfbay",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sfbay",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sfbay",1,0,NA,NA,NA,NA,"Amy Morgan"
"sfbay",0,0,NA,NA,NA,NA,"Steven Smith"
"sfbay",1,0,NA,NA,NA,NA,"Amy Morgan"
"sfbay",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sfbay",0,1,NA,NA,NA,NA,"Jayvon Carter"
"sfbay",1,0,NA,NA,NA,NA,"Amy Morgan"
"sfbay",1,0,NA,NA,NA,NA,"Kristen Hall"
"sfbay",0,1,NA,NA,NA,NA,"Jayvon Carter"
"sfbay",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sfbay",0,1,NA,NA,NA,NA,"Terell Robinson"
"sfbay",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sfbay",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sfbay",1,1,NA,NA,NA,NA,"Shanice Thomas"
